"event.id","timestamp","location.long","location.lat","heading","height.above.ellipsoid","migration.stage","coords.x1","coords.x2","optional","sensor","timestamps","trackId","individual.local.identifier","visible","individual.id","deployment.id","tag.id","study.id","sensor.type.id","tag.local.identifier","individual.taxon.canonical.name","migration.stage.standard","study.name","sensor.type","birth.latitude","birth.longitude","comments","death.comments","earliest.date.born","exact.date.of.birth","group.id","latest.date.born","marker.id","mates","mortality.latitude","mortality.longitude","mortality.type","nick.name","offspring","parents","ring.id","sex","siblings","taxon.canonical.name","timestamp.start","timestamp.end","number.of.events","number.of.deployments","sensor.type.ids","taxon.detail","animalName"
1149963543,2013-09-15 10:30:23,52.6582944,68.5678728,0,9.2,"stopover",52.6582944,68.5678728,TRUE,"GPS",2013-09-15 10:30:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963544,2013-09-16 08:40:23,52.6717478,68.5693561,0,15.1,"stopover",52.6717478,68.5693561,TRUE,"GPS",2013-09-16 08:40:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963545,2013-09-16 09:00:07,52.6717728,68.5689506,0,11.3,"stopover",52.6717728,68.5689506,TRUE,"GPS",2013-09-16 09:00:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963546,2013-09-16 09:20:06,52.6719515,68.5688825,0,13.9,"stopover",52.6719515,68.5688825,TRUE,"GPS",2013-09-16 09:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963547,2013-09-16 09:40:06,52.6719716,68.5688812,222.17,11.5,"stopover",52.6719716,68.5688812,TRUE,"GPS",2013-09-16 09:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963548,2013-09-16 10:00:06,52.6777549,68.5726207,0,15.7,"stopover",52.6777549,68.5726207,TRUE,"GPS",2013-09-16 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963549,2013-09-16 10:20:06,52.6694881,68.5681615,0,13,"stopover",52.6694881,68.5681615,TRUE,"GPS",2013-09-16 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963550,2013-09-16 10:30:11,52.6693209,68.5679952,121.24,16.7,"stopover",52.6693209,68.5679952,TRUE,"GPS",2013-09-16 10:30:11,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963551,2013-09-16 11:00:06,52.6689791,68.5676019,0,12.5,"stopover",52.6689791,68.5676019,TRUE,"GPS",2013-09-16 11:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963552,2013-09-16 11:20:09,52.6687791,68.5673346,91.1,15.3,"stopover",52.6687791,68.5673346,TRUE,"GPS",2013-09-16 11:20:09,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963553,2013-09-16 18:00:41,52.6622634,68.5716324,346.69,14.3,"stopover",52.6622634,68.5716324,TRUE,"GPS",2013-09-16 18:00:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963554,2013-09-17 10:30:23,52.655938,68.5791904,0,13.3,"stopover",52.655938,68.5791904,TRUE,"GPS",2013-09-17 10:30:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963555,2013-09-18 09:00:23,52.6728323,68.5689553,0,13.9,"stopover",52.6728323,68.5689553,TRUE,"GPS",2013-09-18 09:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963556,2013-09-18 09:20:06,52.6727622,68.5689353,0,12.8,"stopover",52.6727622,68.5689353,TRUE,"GPS",2013-09-18 09:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963557,2013-09-18 10:00:06,52.6728592,68.5689421,0,15.7,"stopover",52.6728592,68.5689421,TRUE,"GPS",2013-09-18 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
1149963558,2013-09-18 10:20:07,52.672636,68.5687846,0,12.4,"stopover",52.672636,68.5687846,TRUE,"GPS",2013-09-18 10:20:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-08-28 18:00:41.000","2013-09-29 18:20:06.000",223,1,"gps",NA,"3089_139537871"
